"Ship:","4174","","Survey:","2023001016","","Date:","18.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","03:58:00","","","5912.352","6930.736354 N","01810.066266 E","","279.67","3.9","6.3","5.6","204","-0.1","1012.3","93","","","","","","","","","","","","","",""
"  -->","03:59:00","","","5912.418","6930.751987 N","01809.883649 E","","279.03","4.0","6.3","4.1","214","-0.1","1012.3","93","","","","","","","","","","","","","",""
"  -->","04:00:00","","","5912.484","6930.766533 N","01809.699421 E","","279.85","4.0","6.3","4.2","214","0.0","1012.3","92","","","","","","","","","","","","","",""
"  -->","04:01:00","","","5912.551","6930.784460 N","01809.515616 E","","285.59","4.0","6.3","4.8","202","-0.1","1012.3","92","","","","","","","","","","","","","",""
"  -->","04:02:00","","","5912.620","6930.806363 N","01809.334083 E","","285.35","4.1","6.4","4.8","201","-0.1","1012.3","93","","","","","","","","","","","","","",""
"  -->","04:03:00","","","5912.687","6930.827877 N","01809.152116 E","","285.35","4.1","6.4","4.2","225","-0.2","1012.3","92","","","","","","","","","","","","","",""
"  -->","04:04:00","","","5912.756","6930.848776 N","01808.969451 E","","285.28","4.0","6.4","6.4","208","-0.1","1012.2","92","","","","","","","","","","","","","",""
"  -->","04:05:00","","","5912.822","6930.869427 N","01808.786431 E","","285.65","4.1","6.3","5.0","200","-0.1","1012.2","92","","","","","","","","","","","","","",""
"  -->","04:06:00","","","5912.891","6930.889639 N","01808.601683 E","","285.08","4.0","6.3","5.6","198","-0.2","1012.2","93","","","","","","","","","","","","","",""
"  -->","04:07:00","","","5912.958","6930.908665 N","01808.415174 E","","285.47","4.1","6.3","6.0","202","-0.1","1012.2","92","","","","","","","","","","","","","",""
"  -->","04:08:00","","","5913.027","6930.928061 N","01808.228971 E","","285.97","4.2","6.3","6.6","189","0.1","1012.1","91","","","","","","","","","","","","","",""
"  -->","04:09:00","","","5913.096","6930.948907 N","01808.042826 E","","285.31","4.1","6.2","6.0","203","-0.1","1012.1","91","","","","","","","","","","","","","",""
"  -->","04:10:00","","","5913.165","6930.968953 N","01807.857016 E","","285.40","4.1","6.2","6.4","203","-0.1","1012.1","92","","","","","","","","","","","","","",""
"  -->","04:11:00","","","5913.232","6930.987858 N","01807.672230 E","","284.79","4.1","6.2","6.1","202","-0.1","1012.2","90","","","","","","","","","","","","","",""
"  -->","04:12:00","","","5913.299","6931.005741 N","01807.487727 E","","285.38","4.0","6.2","7.0","204","-0.1","1012.2","91","","","","","","","","","","","","","",""
"  -->","04:13:00","","","5913.366","6931.023970 N","01807.304331 E","","292.53","3.9","6.2","6.2","196","-0.1","1012.2","91","","","","","","","","","","","","","",""
"  -->","04:14:00","","","5913.432","6931.050848 N","01807.133195 E","","301.42","3.9","6.3","6.0","198","0.0","1012.2","90","","","","","","","","","","","","","",""
"  -->","04:15:00","","","5913.498","6931.083060 N","01806.968887 E","","301.58","4.1","6.4","6.0","198","0.1","1012.2","91","","","","","","","","","","","","","",""
"  -->","04:16:00","","","5913.565","6931.116258 N","01806.804304 E","","301.57","3.9","6.4","5.7","199","0.0","1012.2","90","","","","","","","","","","","","","",""
"  -->","04:17:00","","","5913.632","6931.150132 N","01806.641066 E","","301.71","4.0","6.5","6.0","189","0.0","1012.2","90","","","","","","","","","","","","","",""
"  -->","04:18:00","","","5913.698","6931.184909 N","01806.480291 E","","301.75","4.0","6.4","5.3","190","0.0","1012.1","89","","","","","","","","","","","","","",""
"  -->","04:19:00","","","5913.764","6931.219604 N","01806.323874 E","","301.41","4.0","6.4","5.1","197","0.2","1012.1","89","","","","","","","","","","","","","",""
"  -->","04:20:00","","","5913.825","6931.252355 N","01806.176848 E","","301.35","3.5","6.4","3.8","208","0.3","1012.1","88","","","","","","","","","","","","","",""
"  -->","04:21:00","","","5913.884","6931.284197 N","01806.034793 E","","301.57","3.6","6.4","4.0","214","0.5","1012.0","88","","","","","","","","","","","","","",""
"  -->","04:22:00","","","5913.943","6931.315871 N","01805.895972 E","","301.64","3.6","6.5","3.9","208","0.5","1012.0","88","","","","","","","","","","","","","",""
"  -->","04:23:00","","","5914.000","6931.347300 N","01805.759993 E","","301.87","3.6","6.5","3.8","228","0.6","1012.0","86","","","","","","","","","","","","","",""
"  -->","04:24:00","","","5914.056","6931.378636 N","01805.626802 E","","301.54","3.3","6.5","3.2","214","0.7","1011.9","86","","","","","","","","","","","","","",""
"  -->","04:25:00","","","5914.112","6931.409886 N","01805.494818 E","","301.69","3.3","6.5","4.6","227","0.7","1011.9","83","","","","","","","","","","","","","",""
"  -->","04:26:00","","","5914.167","6931.440935 N","01805.365207 E","","301.26","3.5","6.5","3.7","222","0.7","1011.9","82","","","","","","","","","","","","","",""
