"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","17:42:00","","","6259.611","6932.167196 N","01831.662945 E","","253.78","10.8","5.0","7.3","290","-3.7","1014.8","73","","","","","","","","","","","","","",""
"  -->","17:43:00","","","6259.796","6932.117140 N","01831.165957 E","","256.62","11.0","5.1","7.5","295","-3.5","1014.9","75","","","","","","","","","","","","","",""
"  -->","17:44:00","","","6259.977","6932.073227 N","01830.660789 E","","256.30","11.0","5.1","8.2","277","-3.2","1015.0","75","","","","","","","","","","","","","",""
"  -->","17:45:00","","","6260.159","6932.031165 N","01830.155923 E","","257.03","10.9","5.2","9.2","268","-3.4","1014.9","76","","","","","","","","","","","","","",""
"  -->","17:46:00","","","6260.339","6931.990876 N","01829.653063 E","","257.03","10.9","5.2","9.3","273","-3.7","1014.9","75","","","","","","","","","","","","","",""
"  -->","17:47:00","","","6260.523","6931.951827 N","01829.150165 E","","256.60","10.9","5.2","9.6","264","-3.8","1014.7","75","","","","","","","","","","","","","",""
"  -->","17:48:00","","","6260.703","6931.912884 N","01828.646968 E","","256.94","10.9","5.2","9.8","269","-4.0","1014.6","73","","","","","","","","","","","","","",""
"  -->","17:49:00","","","6260.883","6931.868952 N","01828.149377 E","","254.13","10.8","5.2","8.4","258","-4.0","1014.6","74","","","","","","","","","","","","","",""
"  -->","17:50:00","","","6261.064","6931.823372 N","01827.652711 E","","253.51","10.8","5.2","6.3","244","-3.8","1014.6","75","","","","","","","","","","","","","",""
"  -->","17:51:00","","","6261.244","6931.780446 N","01827.153337 E","","252.97","10.9","5.2","5.2","249","-4.0","1015.1","75","","","","","","","","","","","","","",""
"  -->","17:52:00","","","6261.426","6931.736003 N","01826.651181 E","","253.78","10.9","5.1","4.1","208","-3.9","1015.2","76","","","","","","","","","","","","","",""
"  -->","17:53:00","","","6261.609","6931.693101 N","01826.145997 E","","253.46","11.0","5.3","5.5","192","-3.8","1015.4","75","","","","","","","","","","","","","",""
"  -->","17:54:00","","","6261.792","6931.651522 N","01825.637482 E","","253.70","11.0","5.4","8.1","198","-3.7","1015.5","77","","","","","","","","","","","","","",""
"  -->","17:55:00","","","6261.978","6931.611353 N","01825.127904 E","","253.49","11.0","5.5","7.9","190","-3.7","1015.5","75","","","","","","","","","","","","","",""
"  -->","17:56:00","","","6262.163","6931.570621 N","01824.615142 E","","253.88","11.1","5.6","8.0","187","-3.6","1015.5","74","","","","","","","","","","","","","",""
"  -->","17:57:00","","","6262.345","6931.529962 N","01824.098532 E","","254.22","11.2","5.6","7.9","184","-3.5","1015.5","74","","","","","","","","","","","","","",""
"  -->","17:58:00","","","6262.532","6931.488974 N","01823.582044 E","","253.71","11.2","5.6","7.0","183","-3.4","1015.6","72","","","","","","","","","","","","","",""
"  -->","17:59:00","","","6262.723","6931.442150 N","01823.066580 E","","254.34","11.3","5.8","6.7","187","-3.5","1015.6","74","","","","","","","","","","","","","",""
"  -->","18:00:00","","","6262.911","6931.391789 N","01822.543842 E","","254.07","11.5","6.1","5.8","178","-3.3","1015.6","73","","","","","","","","","","","","","",""
"  -->","18:01:00","","","6263.099","6931.340502 N","01822.017987 E","","253.43","11.5","6.2","7.3","182","-3.3","1015.5","72","","","","","","","","","","","","","",""
"  -->","18:02:00","","","6263.294","6931.289455 N","01821.494036 E","","254.07","11.5","6.2","8.2","163","-3.2","1015.5","71","","","","","","","","","","","","","",""
"  -->","18:03:00","","","6263.484","6931.239146 N","01820.968181 E","","253.82","11.5","6.3","9.8","170","-3.1","1015.5","68","","","","","","","","","","","","","",""
"  -->","18:04:00","","","6263.677","6931.199750 N","01820.433331 E","","258.92","11.6","6.2","9.2","155","-3.2","1015.5","67","","","","","","","","","","","","","",""
"  -->","18:05:00","","","6263.870","6931.166499 N","01819.894470 E","","258.60","11.5","6.3","9.2","156","-2.9","1015.4","66","","","","","","","","","","","","","",""
"  -->","18:06:00","","","6264.061","6931.133998 N","01819.356600 E","","258.83","11.5","6.3","9.3","150","-2.9","1015.4","62","","","","","","","","","","","","","",""
"  -->","18:07:00","","","6264.255","6931.102737 N","01818.818178 E","","259.03","11.5","6.3","8.8","159","-2.8","1015.4","60","","","","","","","","","","","","","",""
"  -->","18:08:00","","","6264.444","6931.071966 N","01818.278080 E","","258.85","11.6","6.3","8.5","151","-2.8","1015.3","62","","","","","","","","","","","","","",""
"  -->","18:09:00","","","6264.638","6931.042554 N","01817.734931 E","","258.83","11.6","6.3","9.5","152","-2.6","1015.2","59","","","","","","","","","","","","","",""
"  -->","18:10:00","","","6264.831","6931.013828 N","01817.188851 E","","258.83","11.7","6.3","8.6","147","-2.5","1015.2","57","","","","","","","","","","","","","",""
"  -->","18:11:00","","","6265.027","6930.984258 N","01816.639920 E","","257.79","11.7","6.4","9.0","149","-2.4","1015.2","57","","","","","","","","","","","","","",""
"  -->","18:12:00","","","6265.221","6930.949085 N","01816.091898 E","","259.65","11.8","6.5","9.3","137","-2.4","1015.1","55","","","","","","","","","","","","","",""
"  -->","18:13:00","","","6265.420","6930.912386 N","01815.539766 E","","258.87","11.9","6.5","7.4","139","-2.1","1015.1","55","","","","","","","","","","","","","",""
"  -->","18:14:00","","","6265.619","6930.875092 N","01814.984318 E","","259.27","12.0","6.5","5.3","140","-2.2","1015.2","54","","","","","","","","","","","","","",""
"  -->","18:15:00","","","6265.821","6930.837578 N","01814.427328 E","","258.70","11.9","6.5","4.2","143","-2.1","1015.0","55","","","","","","","","","","","","","",""
"  -->","18:16:00","","","6266.016","6930.800790 N","01813.884549 E","","259.13","11.5","6.5","4.9","134","-2.3","1015.0","53","","","","","","","","","","","","","",""
"  -->","18:17:00","","","6266.208","6930.764971 N","01813.350352 E","","258.70","11.4","6.5","5.5","107","-2.5","1014.9","51","","","","","","","","","","","","","",""
"  -->","18:18:00","","","6266.399","6930.735057 N","01812.816030 E","","267.32","11.4","6.4","6.3","101","-2.5","1014.9","50","","","","","","","","","","","","","",""
"  -->","18:19:00","","","6266.588","6930.725845 N","01812.276193 E","","266.88","11.4","6.4","8.4","101","-2.4","1014.8","51","","","","","","","","","","","","","",""
"  -->","18:20:00","","","6266.775","6930.717892 N","01811.733982 E","","267.56","11.4","6.5","6.9","102","-2.3","1014.7","52","","","","","","","","","","","","","",""
"  -->","18:21:00","","","6266.965","6930.717120 N","01811.200510 E","","274.17","11.2","6.5","5.9","118","-1.9","1014.6","53","","","","","","","","","","","","","",""
"  -->","18:22:00","","","6267.149","6930.735488 N","01810.672241 E","","282.22","11.2","6.6","6.7","136","-1.5","1014.6","54","","","","","","","","","","","","","",""
"  -->","18:23:00","","","6267.336","6930.795092 N","01810.170913 E","","290.80","11.2","6.7","6.7","144","-1.2","1014.6","53","","","","","","","","","","","","","",""
"  -->","18:24:00","","","6267.527","6930.861708 N","01809.668022 E","","291.12","11.5","6.7","7.0","130","-1.3","1014.5","52","","","","","","","","","","","","","",""
"  -->","18:25:00","","","6267.720","6930.930034 N","01809.157813 E","","290.96","11.6","6.6","4.6","131","-1.3","1014.5","50","","","","","","","","","","","","","",""
"  -->","18:26:00","","","6267.914","6930.999107 N","01808.645381 E","","296.11","11.6","6.5","4.7","182","-1.2","1014.4","53","","","","","","","","","","","","","",""
"  -->","18:27:00","","","6268.102","6931.093258 N","01808.171652 E","","300.86","11.5","6.5","4.8","192","-1.3","1014.4","58","","","","","","","","","","","","","",""
"  -->","18:28:00","","","6268.296","6931.190984 N","01807.704946 E","","300.92","11.5","6.6","4.3","179","-1.4","1014.4","61","","","","","","","","","","","","","",""
"  -->","18:29:00","","","6268.486","6931.288989 N","01807.240902 E","","301.28","11.4","6.6","5.0","183","-1.4","1014.3","63","","","","","","","","","","","","","",""
"  -->","18:30:00","","","6268.674","6931.386875 N","01806.778980 E","","300.72","11.4","6.6","3.4","171","-1.3","1014.3","63","","","","","","","","","","","","","",""
"  -->","18:31:00","","","6268.862","6931.491620 N","01806.336521 E","","310.24","11.3","6.6","4.8","172","-1.3","1014.3","61","","","","","","","","","","","","","",""
"  -->","18:32:00","","","6269.049","6931.611035 N","01805.924970 E","","310.16","11.3","6.5","3.4","162","-1.5","1014.2","59","","","","","","","","","","","","","",""
"  -->","18:33:00","","","6269.238","6931.730704 N","01805.514313 E","","309.74","11.3","6.5","3.4","167","-1.5","1014.2","62","","","","","","","","","","","","","",""
"  -->","18:34:00","","","6269.426","6931.850545 N","01805.103901 E","","309.77","11.3","6.5","4.4","182","-1.7","1014.1","63","","","","","","","","","","","","","",""
"  -->","18:35:00","","","6269.616","6931.971077 N","01804.693762 E","","310.01","11.3","6.5","5.4","165","-1.5","1014.1","64","","","","","","","","","","","","","",""
"  -->","18:36:00","","","6269.804","6932.090601 N","01804.284140 E","","309.31","11.2","6.4","5.2","174","-1.5","1014.1","65","","","","","","","","","","","","","",""
"  -->","18:37:00","","","6269.989","6932.208479 N","01803.877507 E","","309.86","11.1","6.4","6.2","175","-1.5","1014.1","65","","","","","","","","","","","","","",""
"  -->","18:38:00","","","6270.175","6932.326518 N","01803.474294 E","","309.56","11.1","6.4","6.6","172","-1.5","1014.0","65","","","","","","","","","","","","","",""
"  -->","18:39:00","","","6270.355","6932.444628 N","01803.071257 E","","310.15","11.1","6.3","7.1","174","-1.6","1014.0","65","","","","","","","","","","","","","",""
"  -->","18:40:00","","","6270.543","6932.562895 N","01802.668625 E","","310.15","11.0","6.3","6.7","161","-1.7","1014.0","67","","","","","","","","","","","","","",""
"  -->","18:41:00","","","6270.727","6932.682140 N","01802.268679 E","","309.55","11.1","6.4","6.6","157","-1.6","1013.9","65","","","","","","","","","","","","","",""
"  -->","18:42:00","","","6270.911","6932.799736 N","01801.865576 E","","310.06","11.1","6.4","6.5","155","-1.8","1013.8","64","","","","","","","","","","","","","",""
"  -->","18:43:00","","","6271.095","6932.918873 N","01801.465339 E","","311.87","11.1","6.4","6.2","143","-1.8","1013.8","64","","","","","","","","","","","","","",""
"  -->","18:44:00","","","6271.280","6933.051282 N","01801.105564 E","","318.75","11.1","6.5","6.0","146","-1.7","1013.7","64","","","","","","","","","","","","","",""
"  -->","18:45:00","","","6271.466","6933.189307 N","01800.760007 E","","319.18","11.1","6.6","5.9","139","-1.6","1013.6","63","","","","","","","","","","","","","",""
"  -->","18:46:00","","","6271.652","6933.329686 N","01800.415902 E","","319.10","11.1","6.6","5.6","147","-1.5","1013.5","66","","","","","","","","","","","","","",""
"  -->","18:47:00","","","6271.836","6933.470589 N","01800.072983 E","","318.48","11.1","6.7","5.7","145","-1.4","1013.5","63","","","","","","","","","","","","","",""
"  -->","18:48:00","","","6272.019","6933.611734 N","01759.729719 E","","319.22","11.2","6.8","6.3","145","-0.6","1013.5","66","","","","","","","","","","","","","",""
"  -->","18:49:00","","","6272.207","6933.753945 N","01759.387560 E","","318.70","11.2","7.0","6.8","151","-0.8","1013.4","66","","","","","","","","","","","","","",""
"  -->","18:50:00","","","6272.395","6933.897136 N","01759.043664 E","","318.93","11.3","7.0","9.1","145","-1.3","1013.4","64","","","","","","","","","","","","","",""
"  -->","18:51:00","","","6272.583","6934.039802 N","01758.695044 E","","318.68","11.2","7.0","9.0","144","0.8","1013.3","62","","","","","","","","","","","","","",""
"  -->","18:52:00","","","6272.771","6934.180848 N","01758.345059 E","","318.81","11.3","7.0","8.5","149","1.8","1013.2","57","","","","","","","","","","","","","",""
"  -->","18:53:00","","","6272.960","6934.321617 N","01757.991987 E","","319.16","11.3","7.0","10.6","148","2.6","1013.2","54","","","","","","","","","","","","","",""
"  -->","18:54:00","","","6273.148","6934.462479 N","01757.636122 E","","319.29","11.4","6.9","8.7","149","2.6","1013.2","60","","","","","","","","","","","","","",""
"  -->","18:55:00","","","6273.335","6934.604221 N","01757.283714 E","","318.88","11.3","6.9","9.4","143","2.2","1013.2","53","","","","","","","","","","","","","",""
"  -->","18:56:00","","","6273.521","6934.744195 N","01756.931087 E","","318.70","11.2","6.9","10.2","141","0.9","1013.2","58","","","","","","","","","","","","","",""
"  -->","18:57:00","","","6273.710","6934.883946 N","01756.579345 E","","319.31","11.3","6.8","9.4","144","0.4","1013.1","51","","","","","","","","","","","","","",""
"  -->","18:58:00","","","6273.897","6935.024295 N","01756.228738 E","","318.77","11.1","6.8","10.8","147","1.7","1013.0","56","","","","","","","","","","","","","",""
"  -->","18:59:00","","","6274.082","6935.165385 N","01755.880033 E","","319.49","11.3","6.8","10.4","154","1.8","1012.9","54","","","","","","","","","","","","","",""
"  -->","19:00:00","","","6274.273","6935.308238 N","01755.534220 E","","319.08","11.3","6.8","9.7","153","0.2","1012.8","56","","","","","","","","","","","","","",""
"  -->","19:01:00","","","6274.458","6935.448929 N","01755.180038 E","","316.60","11.3","6.9","7.7","134","-0.7","1012.7","55","","","","","","","","","","","","","",""
"  -->","19:02:00","","","6274.645","6935.586026 N","01754.822337 E","","316.75","11.0","7.1","8.6","157","-0.2","1012.6","55","","","","","","","","","","","","","",""
"  -->","19:03:00","","","6274.828","6935.720565 N","01754.470312 E","","316.79","11.0","7.3","10.2","159","-0.5","1012.6","66","","","","","","","","","","","","","",""
"  -->","19:04:00","","","6275.012","6935.855382 N","01754.119891 E","","316.92","11.0","7.3","9.8","155","-1.5","1012.6","58","","","","","","","","","","","","","",""
"  -->","19:05:00","","","6275.192","6935.990094 N","01753.767623 E","","316.71","11.0","7.3","10.8","158","-1.1","1012.6","53","","","","","","","","","","","","","",""
"  -->","19:06:00","","","6275.375","6936.122764 N","01753.419792 E","","317.28","10.8","7.3","9.1","159","-1.5","1012.6","56","","","","","","","","","","","","","",""
"  -->","19:07:00","","","6275.553","6936.255292 N","01753.072515 E","","316.64","10.8","7.3","7.5","151","-1.6","1012.6","57","","","","","","","","","","","","","",""
"  -->","19:08:00","","","6275.735","6936.386263 N","01752.724512 E","","317.02","10.6","7.4","8.6","160","-1.3","1012.5","58","","","","","","","","","","","","","",""
"  -->","19:09:00","","","6275.912","6936.515056 N","01752.380758 E","","317.13","10.7","7.4","8.8","147","-1.0","1012.6","56","","","","","","","","","","","","","",""
"  -->","19:10:00","","","6276.087","6936.644634 N","01752.036735 E","","317.48","10.6","7.4","6.8","146","0.1","1012.5","57","","","","","","","","","","","","","",""
"  -->","19:11:00","","","6276.266","6936.772161 N","01751.695790 E","","316.70","10.6","7.5","7.7","164","-0.5","1012.4","57","","","","","","","","","","","","","",""
"  -->","19:12:00","","","6276.438","6936.898113 N","01751.359122 E","","316.94","10.4","7.5","9.8","156","-1.4","1012.4","57","","","","","","","","","","","","","",""
"  -->","19:13:00","","","6276.611","6937.026015 N","01751.024866 E","","321.80","10.4","7.5","8.9","155","-1.4","1012.4","57","","","","","","","","","","","","","",""
"  -->","19:14:00","","","6276.787","6937.164886 N","01750.718185 E","","322.31","10.7","7.5","9.2","151","-0.3","1012.3","55","","","","","","","","","","","","","",""
"  -->","19:15:00","","","6276.961","6937.302370 N","01750.413949 E","","321.56","10.7","7.6","11.2","150","2.9","1012.1","56","","","","","","","","","","","","","",""
"  -->","19:16:00","","","6277.135","6937.439024 N","01750.105444 E","","321.77","10.4","7.6","11.0","145","2.1","1012.0","61","","","","","","","","","","","","","",""
"  -->","19:17:00","","","6277.314","6937.576889 N","01749.793640 E","","321.99","10.7","7.7","10.7","157","0.2","1011.9","54","","","","","","","","","","","","","",""
"  -->","19:18:00","","","6277.490","6937.714643 N","01749.484240 E","","321.84","10.7","7.7","11.5","151","0.4","1011.8","54","","","","","","","","","","","","","",""
"  -->","19:19:00","","","6277.663","6937.853613 N","01749.174740 E","","322.00","10.7","7.7","10.0","153","2.5","1011.9","50","","","","","","","","","","","","","",""
"  -->","19:20:00","","","6277.842","6937.994158 N","01748.862733 E","","321.95","10.7","7.7","10.6","155","1.5","1011.9","64","","","","","","","","","","","","","",""
"  -->","19:21:00","","","6278.019","6938.133237 N","01748.556437 E","","321.72","10.6","7.7","11.6","148","1.6","1011.9","51","","","","","","","","","","","","","",""
"  -->","19:22:00","","","6278.192","6938.271936 N","01748.248182 E","","321.66","10.7","7.7","10.1","149","0.7","1011.9","52","","","","","","","","","","","","","",""
"  -->","19:23:00","","","6278.366","6938.407622 N","01747.945846 E","","321.41","10.3","7.6","10.8","158","3.1","1011.9","57","","","","","","","","","","","","","",""
"  -->","19:24:00","","","6278.532","6938.536335 N","01747.666369 E","","322.59","9.3","7.6","11.1","151","2.0","1011.9","50","","","","","","","","","","","","","",""
"  -->","19:25:00","","","6278.693","6938.666223 N","01747.386108 E","","322.41","10.1","7.6","9.8","146","3.0","1011.9","49","","","","","","","","","","","","","",""
"  -->","19:26:00","","","6278.863","6938.800435 N","01747.094586 E","","321.26","10.3","7.6","10.4","148","1.9","1011.8","51","","","","","","","","","","","","","",""
"  -->","19:27:00","","","6279.030","6938.932656 N","01746.811075 E","","321.28","10.1","7.6","10.0","147","1.6","1011.8","53","","","","","","","","","","","","","",""
"  -->","19:28:00","","","6279.197","6939.067543 N","01746.520459 E","","324.71","10.1","7.6","10.9","140","0.6","1011.8","52","","","","","","","","","","","","","",""
"  -->","19:29:00","","","6279.369","6939.211854 N","01746.256333 E","","327.58","10.5","7.6","10.5","138","-0.8","1011.7","52","","","","","","","","","","","","","",""
"  -->","19:30:00","","","6279.542","6939.360894 N","01745.993904 E","","326.80","10.3","7.6","10.9","135","-0.9","1011.6","51","","","","","","","","","","","","","",""
"  -->","19:31:00","","","6279.721","6939.510195 N","01745.731213 E","","327.17","10.3","7.8","9.9","139","-0.7","1011.5","54","","","","","","","","","","","","","",""
"  -->","19:32:00","","","6279.895","6939.658064 N","01745.470634 E","","326.84","10.3","7.8","12.4","138","-0.6","1011.5","55","","","","","","","","","","","","","",""
"  -->","19:33:00","","","6280.066","6939.804729 N","01745.214475 E","","326.86","10.6","7.9","12.8","140","-0.6","1011.4","53","","","","","","","","","","","","","",""
"  -->","19:34:00","","","6280.241","6939.953798 N","01744.952487 E","","327.35","10.5","7.9","11.8","134","-0.8","1011.4","56","","","","","","","","","","","","","",""
"  -->","19:35:00","","","6280.418","6940.106308 N","01744.691135 E","","326.85","10.7","7.9","12.0","133","-0.8","1011.4","52","","","","","","","","","","","","","",""
"  -->","19:36:00","","","6280.596","6940.254776 N","01744.433668 E","","327.33","10.6","7.9","11.1","143","-0.7","1011.4","52","","","","","","","","","","","","","",""
"  -->","19:37:00","","","6280.763","6940.398502 N","01744.190592 E","","326.38","10.2","7.9","11.9","149","-0.3","1011.4","55","","","","","","","","","","","","","",""
"  -->","19:38:00","","","6280.929","6940.544987 N","01743.968372 E","","346.63","9.9","7.9","11.2","144","0.8","1011.4","54","","","","","","","","","","","","","",""
"  -->","19:39:00","","","6281.099","6940.714372 N","01743.894982 E","","350.94","10.5","7.9","12.1","140","0.0","1011.4","56","","","","","","","","","","","","","",""
"  -->","19:40:00","","","6281.281","6940.890891 N","01743.826941 E","","350.70","10.7","7.9","12.1","142","-0.5","1011.2","53","","","","","","","","","","","","","",""
"  -->","19:41:00","","","6281.459","6941.068314 N","01743.766603 E","","6.52","10.5","7.8","11.9","133","-0.6","1011.2","52","","","","","","","","","","","","","",""
"  -->","19:42:00","","","6281.633","6941.236494 N","01743.863080 E","","5.52","10.1","7.8","12.5","135","-0.4","1011.2","54","","","","","","","","","","","","","",""
"  -->","19:43:00","","","6281.803","6941.408696 N","01743.923320 E","","4.77","10.7","7.8","11.3","143","-0.4","1011.1","51","","","","","","","","","","","","","",""
"  -->","19:44:00","","","6281.982","6941.583317 N","01743.983862 E","","6.05","10.3","7.8","10.7","137","-0.4","1011.0","54","","","","","","","","","","","","","",""
"  -->","19:45:00","","","6282.157","6941.755724 N","01744.038693 E","","5.54","10.1","7.8","11.3","145","-0.3","1011.1","56","","","","","","","","","","","","","",""
"  -->","19:46:00","","","6282.330","6941.926979 N","01744.094789 E","","5.67","9.9","7.8","11.2","136","-0.4","1011.1","55","","","","","","","","","","","","","",""
"  -->","19:47:00","","","6282.500","6942.097483 N","01744.140685 E","","4.90","10.1","7.7","11.8","136","-0.4","1011.1","60","","","","","","","","","","","","","",""
"  -->","19:48:00","","","6282.671","6942.267537 N","01744.184988 E","","5.06","10.4","7.7","10.9","143","-0.7","1011.0","61","","","","","","","","","","","","","",""
"  -->","19:49:00","","","6282.843","6942.436752 N","01744.232908 E","","4.55","10.4","7.7","11.6","143","-0.9","1011.0","58","","","","","","","","","","","","","",""
"  -->","19:50:00","","","6283.010","6942.603368 N","01744.229385 E","","356.46","9.9","7.7","12.8","138","-0.9","1011.1","58","","","","","","","","","","","","","",""
"  -->","19:51:00","","","6283.177","6942.768946 N","01744.189862 E","","356.60","10.0","7.7","10.7","139","-0.9","1011.0","58","","","","","","","","","","","","","",""
"  -->","19:52:00","","","6283.348","6942.937282 N","01744.151166 E","","355.85","10.3","7.7","11.5","144","-0.5","1011.0","60","","","","","","","","","","","","","",""
"  -->","19:53:00","","","6283.520","6943.108460 N","01744.112993 E","","355.56","10.4","7.7","12.9","149","-0.7","1011.0","62","","","","","","","","","","","","","",""
"  -->","19:54:00","","","6283.692","6943.279696 N","01744.082905 E","","355.24","10.5","7.7","12.2","147","-0.7","1011.0","61","","","","","","","","","","","","","",""
"  -->","19:55:00","","","6283.863","6943.447297 N","01744.001304 E","","348.75","10.1","7.8","11.1","160","-0.6","1010.8","60","","","","","","","","","","","","","",""
"  -->","19:56:00","","","6284.034","6943.613372 N","01743.899881 E","","344.80","10.3","7.8","11.9","153","-0.6","1010.8","63","","","","","","","","","","","","","",""
"  -->","19:57:00","","","6284.204","6943.768433 N","01743.712010 E","","313.91","9.7","7.9","13.3","154","-0.8","1010.9","59","","","","","","","","","","","","","",""
"  -->","19:58:00","","","6284.360","6943.857208 N","01743.351690 E","","288.12","8.8","7.8","12.9","150","-0.8","1010.9","58","","","","","","","","","","","","","",""
"  -->","19:59:00","","","6284.504","6943.883909 N","01742.947001 E","","274.68","8.5","7.8","12.6","157","-0.7","1011.0","60","","","","","","","","","","","","","",""
"  -->","20:00:00","","","6284.643","6943.890840 N","01742.555679 E","","271.30","7.8","7.8","11.0","145","-0.6","1011.2","60","","","","","","","","","","","","","",""
"  -->","20:01:00","","","6284.783","6943.904163 N","01742.153330 E","","276.10","8.9","7.8","10.4","136","-0.6","1011.2","63","","","","","","","","","","","","","",""
"  -->","20:02:00","","","6284.928","6943.922757 N","01741.728763 E","","274.29","8.9","7.9","9.6","135","-0.5","1011.2","59","","","","","","","","","","","","","",""
"  -->","20:03:00","","","6285.083","6943.928704 N","01741.285031 E","","265.19","9.3","7.9","11.2","137","-0.5","1011.1","64","","","","","","","","","","","","","",""
"  -->","20:04:00","","","6285.243","6943.920105 N","01740.834090 E","","267.72","9.6","7.9","11.7","144","-0.4","1011.0","62","","","","","","","","","","","","","",""
"  -->","20:05:00","","","6285.399","6943.917546 N","01740.384827 E","","267.22","8.9","7.8","12.7","150","-0.3","1011.0","63","","","","","","","","","","","","","",""
"  -->","20:06:00","","","6285.545","6943.916679 N","01739.960704 E","","268.69","8.9","7.8","10.0","142","-0.2","1011.0","60","","","","","","","","","","","","","",""
"  -->","20:07:00","","","6285.693","6943.928262 N","01739.543686 E","","295.11","8.5","7.8","11.9","144","-0.1","1011.1","56","","","","","","","","","","","","","",""
"  -->","20:08:00","","","6285.833","6944.015344 N","01739.235759 E","","312.81","8.9","7.9","10.7","149","1.6","1011.0","55","","","","","","","","","","","","","",""
"  -->","20:09:00","","","6285.982","6944.117062 N","01738.925737 E","","312.17","9.2","7.9","12.1","145","1.6","1010.7","63","","","","","","","","","","","","","",""
"  -->","20:10:00","","","6286.134","6944.221651 N","01738.602778 E","","313.22","9.4","7.9","12.1","140","0.7","1010.5","50","","","","","","","","","","","","","",""
"  -->","20:11:00","","","6286.290","6944.337101 N","01738.302612 E","","340.18","9.1","7.9","11.7","142","0.6","1010.5","49","","","","","","","","","","","","","",""
"  -->","20:12:00","","","6286.440","6944.485284 N","01738.260173 E","","2.81","9.1","7.9","12.1","140","-0.1","1010.5","57","","","","","","","","","","","","","",""
"  -->","20:13:00","","","6286.601","6944.641604 N","01738.261944 E","","357.70","9.9","7.9","12.1","138","-0.3","1010.4","52","","","","","","","","","","","","","",""
"  -->","20:14:00","","","6286.757","6944.799503 N","01738.246849 E","","0.09","9.6","7.9","12.2","142","-0.2","1010.3","55","","","","","","","","","","","","","",""
"  -->","20:15:00","","","6286.910","6944.947058 N","01738.301826 E","","37.62","8.2","7.9","10.4","141","-0.2","1010.3","56","","","","","","","","","","","","","",""
"  -->","20:16:00","","","6287.048","6945.048363 N","01738.565739 E","","49.76","8.3","7.9","10.5","147","-0.1","1010.2","54","","","","","","","","","","","","","",""
"  -->","20:17:00","","","6287.191","6945.149190 N","01738.860245 E","","45.86","8.6","7.9","11.0","149","0.0","1010.2","55","","","","","","","","","","","","","",""
"  -->","20:18:00","","","6287.340","6945.258638 N","01739.150551 E","","44.11","8.6","7.9","12.4","143","0.0","1010.0","57","","","","","","","","","","","","","",""
"  -->","20:19:00","","","6287.488","6945.357930 N","01739.457659 E","","73.26","8.0","7.9","13.1","141","-0.1","1009.9","55","","","","","","","","","","","","","",""
"  -->","20:20:00","","","6287.618","6945.370184 N","01739.826594 E","","99.59","8.4","7.9","12.8","152","0.0","1009.8","56","","","","","","","","","","","","","",""
"  -->","20:21:00","","","6287.759","6945.365835 N","01740.233687 E","","90.83","8.8","7.9","13.5","146","0.1","1009.7","60","","","","","","","","","","","","","",""
"  -->","20:22:00","","","6287.913","6945.371725 N","01740.676949 E","","92.97","8.8","7.9","14.5","142","0.0","1009.4","60","","","","","","","","","","","","","",""
"  -->","20:23:00","","","6288.067","6945.370637 N","01741.114643 E","","109.94","8.8","7.9","13.1","141","-0.3","1009.4","63","","","","","","","","","","","","","",""
"  -->","20:24:00","","","6288.202","6945.296502 N","01741.429562 E","","141.04","8.0","7.9","13.5","140","-0.4","1009.3","61","","","","","","","","","","","","","",""
"  -->","20:25:00","","","6288.338","6945.199294 N","01741.701286 E","","135.42","8.8","7.9","14.3","148","-0.4","1009.6","61","","","","","","","","","","","","","",""
"  -->","20:26:00","","","6288.478","6945.102070 N","01741.999586 E","","135.89","8.5","7.9","15.1","148","0.0","1009.4","61","","","","","","","","","","","","","",""
"  -->","20:27:00","","","6288.626","6945.001040 N","01742.303991 E","","138.21","9.1","7.9","14.8","152","-0.1","1009.4","55","","","","","","","","","","","","","",""
"  -->","20:28:00","","","6288.765","6944.879474 N","01742.447387 E","","183.21","8.1","7.9","13.4","148","-0.1","1009.0","55","","","","","","","","","","","","","",""
"  -->","20:29:00","","","6288.901","6944.742471 N","01742.426655 E","","177.96","8.7","7.9","15.0","143","-0.4","1009.6","56","","","","","","","","","","","","","",""
"  -->","20:30:00","","","6289.048","6944.596591 N","01742.441069 E","","177.26","8.7","7.9","15.2","144","-0.3","1010.2","55","","","","","","","","","","","","","",""
"  -->","20:31:00","","","6289.196","6944.450108 N","01742.449966 E","","176.20","8.4","7.9","14.8","155","-0.2","1010.0","55","","","","","","","","","","","","","",""
"  -->","20:32:00","","","6289.335","6944.317875 N","01742.363752 E","","219.34","8.5","7.9","15.0","139","-0.2","1009.8","56","","","","","","","","","","","","","",""
"  -->","20:33:00","","","6289.480","6944.216281 N","01742.075763 E","","223.35","9.2","7.9","14.8","145","-0.1","1010.1","57","","","","","","","","","","","","","",""
"  -->","20:34:00","","","6289.625","6944.113343 N","01741.777046 E","","219.79","8.7","7.9","15.9","146","-0.1","1010.4","57","","","","","","","","","","","","","",""
